      Open       High        Low      Close     Volume  Dividends  Stock Splits
  0.322656   0.326603   0.322656   0.326603    2128222   0.000000      0.000000
  0.324629   0.324629   0.321669   0.322656    2039443   0.000000      0.000000
  0.321669   0.321669   0.317722   0.319696    2347703   0.000000      0.000000
  0.319696   0.324629   0.317722   0.324629    1938334   0.000000      0.000000
  0.324629   0.325616   0.319696   0.322656    4345223   0.000000      0.000000
  0.322656   0.326603   0.322656   0.325616    3351395   0.000000      0.000000
  0.325616   0.329563   0.324630   0.326603    2826121   0.000000      0.000000
  0.326603   0.331536   0.326603   0.329563    2461142   0.000000      0.000000
  0.328576   0.328576   0.323643   0.325616    3178770   0.000000      0.000000
  0.325616   0.326603   0.323643   0.324629    3807619   0.000000      0.000000
  0.324629   0.331536   0.323643   0.329563    2510464   0.000000      0.000000
  0.330550   0.332523   0.330550   0.330550    1832293   0.000000      0.000000
  0.330550   0.331536   0.323642   0.323642    2184942   0.000000      0.000000
  0.323642   0.324629   0.320682   0.323642    2197272   0.000000      0.000000
  0.323642   0.325616   0.321669   0.323642    1521568   0.000000      0.000000
  0.320683   0.320683   0.315749   0.317722    5602921   0.000000      0.000000
  0.317722   0.317722   0.313775   0.315749    4041896   0.000000      0.000000
  0.315749   0.315749   0.312789   0.314762    4143005   0.000000      0.000000
  0.314762   0.315749   0.313776   0.314762    4059158   0.000000      0.000000
  0.314762   0.322656   0.313776   0.322656    3025873   0.000000      0.000000
  0.322656   0.329563   0.322656   0.329563    2397024   0.000000      0.000000
  0.329563   0.329563   0.326603   0.329563    1871750   0.000000      0.000000
  0.329563   0.332523   0.324629   0.329563    2833519   0.000000      0.000000
  0.329563   0.333510   0.328576   0.332523    2675691   0.000000      0.000000
  0.332523   0.334497   0.329563   0.334497    1822429   0.000000      0.000000
  0.335483   0.339430   0.335483   0.339430    1561025   0.000000      0.000000
  0.339430   0.346337   0.339430   0.343377    1639939   0.000000      0.000000
  0.343377   0.346337   0.341404   0.345350    1758311   0.000000      0.000000
  0.345351   0.347324   0.343377   0.347324    1844624   0.000000      0.000000
  0.347324   0.355218   0.347324   0.353244    1694193   0.000000      0.000000
  0.353244   0.354231   0.351271   0.352257    2029579   0.000000      0.000000
  0.352257   0.352257   0.349297   0.350284    3240422   0.000000      0.000000
  0.350284   0.353244   0.345351   0.349298    3191100   0.000000      0.000000
  0.347324   0.347324   0.343377   0.345350    3080127   0.000000      0.000000
  0.343377   0.343377   0.339430   0.339430    2145485   0.000000      0.000000
  0.338443   0.338443   0.334497   0.338443    1558559   0.000000      0.000000
  0.338443   0.338443   0.335483   0.337456    1684329   0.000000      0.000000
  0.337456   0.338443   0.334496   0.337456    1605414   0.000000      0.000000
  0.335483   0.335483   0.331536   0.332523    2290983   0.000000      0.000000
  0.332523   0.334497   0.330550   0.333510    4170132   0.000000      0.000000
  0.337744   0.337744   0.327662   0.327662    2858180   0.036495      0.000000
  0.327662   0.329679   0.326654   0.328670    2988882   0.000000      0.000000
  0.328670   0.331695   0.327662   0.331695    6236702   0.000000      0.000000
  0.331695   0.331695   0.329679   0.331695    3262616   0.000000      0.000000
  0.331695   0.332703   0.329679   0.332703    1395798   0.000000      0.000000
  0.332703   0.332703   0.328670   0.329679    2360033   0.000000      0.000000
  0.329679   0.331695   0.328670   0.331695    1943266   0.000000      0.000000
  0.331695   0.331695   0.329679   0.330687    3425377   0.000000      0.000000
  0.329679   0.329679   0.326654   0.326654    2355101   0.000000      0.000000
  0.326654   0.328670   0.326654   0.328670    1812565   0.000000      0.000000
  0.328670   0.328670   0.324638   0.326654    1854488   0.000000      0.000000
  0.326654   0.329679   0.325646   0.329679    1292223   0.000000      0.000000
  0.328670   0.328670   0.325646   0.326654    2707749   0.000000      0.000000
  0.326654   0.329679   0.322621   0.328670    5415499   0.000000      0.000000
  0.328670   0.329679   0.327662   0.329679    2406888   0.000000      0.000000
  0.329679   0.331695   0.328670   0.330687    2609107   0.000000      0.000000
  0.330687   0.337744   0.328670   0.331695    1122064   0.000000      0.000000
  0.331695   0.333711   0.329679   0.331695    1437721   0.000000      0.000000
  0.331695   0.335728   0.330687   0.335728    1247834   0.000000      0.000000
  0.335728   0.337744   0.334720   0.334720    1415527   0.000000      0.000000
  0.333712   0.333712   0.325646   0.327662    2416753   0.000000      0.000000
  0.326654   0.326654   0.324638   0.326654    2796528   0.000000      0.000000
  0.325646   0.325646   0.323629   0.324638    1368671   0.000000      0.000000
  0.324638   0.325646   0.321613   0.323629    1879149   0.000000      0.000000
  0.323629   0.332703   0.322621   0.331695    1528966   0.000000      0.000000
  0.332703   0.338752   0.332703   0.336736    7186140   0.000000      0.000000
  0.336736   0.336736   0.330687   0.335728    2110960   0.000000      0.000000
  0.335728   0.337744   0.333711   0.335728    1593084   0.000000      0.000000
  0.335728   0.337744   0.335728   0.336736    2073968   0.000000      0.000000
  0.336736   0.343793   0.336736   0.338752    3928456   0.000000      0.000000
  0.339761   0.342785   0.339761   0.341777    1302087   0.000000      0.000000
  0.343793   0.345810   0.343793   0.344801    1568423   0.000000      0.000000
  0.344801   0.352867   0.343793   0.351859    2865578   0.000000      0.000000
  0.351859   0.352867   0.346818   0.351859    3654722   0.000000      0.000000
  0.351859   0.351859   0.347826   0.348834    1930936   0.000000      0.000000
  0.348834   0.350851   0.348834   0.348834    2249060   0.000000      0.000000
  0.348834   0.353875   0.346818   0.348834    3102321   0.000000      0.000000
  0.349842   0.353875   0.349842   0.351859    3533884   0.000000      0.000000
  0.351859   0.352867   0.350851   0.351859    2591844   0.000000      0.000000
  0.351859   0.354883   0.350851   0.354883    2426617   0.000000      0.000000
  0.354883   0.354883   0.351859   0.353875    2747207   0.000000      0.000000
  0.353875   0.353875   0.351859   0.351859    2170145   0.000000      0.000000
  0.351859   0.352867   0.348834   0.350851    2034511   0.000000      0.000000
  0.350850   0.355891   0.349842   0.353875    3521554   0.000000      0.000000
  0.353875   0.357908   0.353875   0.354883    2557319   0.000000      0.000000
  0.353875   0.353875   0.349842   0.352867    3198498   0.000000      0.000000
  0.352867   0.353875   0.351859   0.353875    1881615   0.000000      0.000000
  0.352867   0.352867   0.349842   0.352867    1750913   0.000000      0.000000
  0.352867   0.353875   0.351859   0.353875    2231797   0.000000      0.000000
  0.353875   0.356900   0.352867   0.356900    4170132   0.000000      0.000000
  0.355892   0.355892   0.352867   0.354883    1689261   0.000000      0.000000
  0.354883   0.354883   0.350850   0.352867    1240435   0.000000      0.000000
  0.352867   0.353875   0.350850   0.353875    1336612   0.000000      0.000000
  0.353875   0.354883   0.351859   0.353875    2258924   0.000000      0.000000
  0.353875   0.354883   0.350851   0.351859    2434015   0.000000      0.000000
  0.351859   0.360933   0.351859   0.359924    4155335   0.000000      0.000000
  0.359924   0.360933   0.357908   0.359924    1620211   0.000000      0.000000
  0.359924   0.360933   0.357908   0.358916    2426617   0.000000      0.000000
  0.360933   0.364965   0.360933   0.363957    2337838   0.000000      0.000000
  0.363957   0.365974   0.360933   0.362949    1903809   0.000000      0.000000
  0.362949   0.363957   0.360932   0.361941    1344010   0.000000      0.000000
  0.361941   0.363957   0.360933   0.362949    1437721   0.000000      0.000000
  0.362949   0.365974   0.361941   0.364965    2180010   0.000000      0.000000
  0.364965   0.364965   0.361941   0.363957    1889013   0.000000      0.000000
  0.366019   0.366019   0.361895   0.366019    4902556   0.040550      0.000000
  0.366019   0.370144   0.361895   0.368081    3457436   0.000000      0.000000
  0.368081   0.368081   0.366019   0.368081    1082607   0.000000      0.000000
  0.368081   0.370143   0.363957   0.367050    1896411   0.000000      0.000000
  0.366019   0.366019   0.358802   0.360864    2115892   0.000000      0.000000
  0.359833   0.359833   0.357771   0.358802    1711456   0.000000      0.000000
  0.358802   0.358802   0.355709   0.355709    1445119   0.000000      0.000000
  0.354678   0.354678   0.348492   0.349523    2273720   0.000000      0.000000
  0.347460   0.347460   0.343336   0.346429    2446346   0.000000      0.000000
  0.346429   0.356740   0.346429   0.356740    1832293   0.000000      0.000000
  0.355709   0.355709   0.352616   0.353647    1287291   0.000000      0.000000
  0.353647   0.361895   0.351585   0.354678     865592   0.000000      0.000000
  0.354678   0.354678   0.350554   0.350554    1731184   0.000000      0.000000
  0.350554   0.353647   0.350554   0.353647    1745981   0.000000      0.000000
  0.353647   0.353647   0.350554   0.351585    1255232   0.000000      0.000000
  0.351585   0.357771   0.351585   0.357771    2103561   0.000000      0.000000
  0.357771   0.358802   0.354678   0.356740    1353875   0.000000      0.000000
  0.356740   0.361895   0.354678   0.360864    2594310   0.000000      0.000000
  0.359833   0.359833   0.356740   0.356740    2298381   0.000000      0.000000
  0.356740   0.359833   0.349523   0.349523    2651030   0.000000      0.000000
  0.349523   0.350554   0.342306   0.345399    3921058   0.000000      0.000000
  0.345398   0.352616   0.345398   0.350554     993828   0.000000      0.000000
  0.350554   0.350554   0.347461   0.347461    1299621   0.000000      0.000000
  0.347460   0.348491   0.346429   0.346429    2059172   0.000000      0.000000
  0.346430   0.350554   0.345398   0.350554    1378535   0.000000      0.000000
  0.350554   0.353647   0.348492   0.349523    4281105   0.000000      0.000000
  0.349523   0.351585   0.349523   0.350554    1745981   0.000000      0.000000
  0.350554   0.355709   0.349523   0.351585    2310712   0.000000      0.000000
  0.351585   0.355709   0.350554   0.352616    3129448   0.000000      0.000000
  0.353647   0.358802   0.353647   0.355709    1842157   0.000000      0.000000
  0.355709   0.359833   0.354678   0.355709    2096163   0.000000      0.000000
  0.355709   0.357771   0.355709   0.357771    1795302   0.000000      0.000000
  0.357771   0.359833   0.357771   0.358802    2690487   0.000000      0.000000
  0.358802   0.361895   0.356740   0.358802    2828587   0.000000      0.000000
  0.358802   0.361895   0.354678   0.359833    3107254   0.000000      0.000000
  0.359833   0.361895   0.358802   0.360864    2394558   0.000000      0.000000
  0.358802   0.358802   0.356740   0.358802    1839691   0.000000      0.000000
  0.358802   0.361895   0.355709   0.358802    1713922   0.000000      0.000000
  0.358802   0.362926   0.356740   0.362926    1842157   0.000000      0.000000
  0.362926   0.362926   0.358802   0.360864    1807632   0.000000      0.000000
  0.360864   0.363957   0.360864   0.360864    1834759   0.000000      0.000000
  0.360864   0.361895   0.358802   0.361895    2027113   0.000000      0.000000
  0.361895   0.362926   0.358802   0.360864    1684329   0.000000      0.000000
  0.360864   0.361895   0.357771   0.359833    1975325   0.000000      0.000000
  0.358802   0.358802   0.355709   0.356740    3928456   0.000000      0.000000
  0.354678   0.354678   0.349523   0.351585    4103548   0.000000      0.000000
  0.350554   0.350554   0.344367   0.348492    4367417   0.000000      0.000000
  0.348491   0.350554   0.346430   0.347461    1484577   0.000000      0.000000
  0.346430   0.346430   0.344367   0.344367    1787904   0.000000      0.000000
  0.344367   0.345399   0.342306   0.345399    2648564   0.000000      0.000000
  0.345398   0.347460   0.344367   0.346429    2332906   0.000000      0.000000
  0.346430   0.346430   0.344367   0.345399    1711456   0.000000      0.000000
  0.345398   0.345398   0.342305   0.344367    1595550   0.000000      0.000000
  0.344367   0.345398   0.340243   0.340243    1494441   0.000000      0.000000
  0.340243   0.341274   0.338181   0.338181    2029579   0.000000      0.000000
  0.338181   0.344367   0.336119   0.338181    1627609   0.000000      0.000000
  0.338181   0.340243   0.336119   0.337150    2226865   0.000000      0.000000
  0.337150   0.340243   0.336119   0.339212    4332892   0.000000      0.000000
  0.339212   0.342305   0.338181   0.342305    1669532   0.000000      0.000000
  0.342306   0.345399   0.341274   0.345399     969167   0.000000      0.000000
  0.345399   0.349523   0.343336   0.349523    1072742   0.000000      0.000000
  0.349523   0.350554   0.346430   0.348492    1198512   0.000000      0.000000
  0.348491   0.357771   0.348491   0.357771    1721320   0.000000      0.000000
  0.357771   0.360864   0.352615   0.354678    2446346   0.000000      0.000000
  0.355733   0.355733   0.351511   0.353622    2638699   0.040550      0.000000
  0.353622   0.353622   0.349400   0.350455    1336612   0.000000      0.000000
  0.350455   0.354678   0.350455   0.354678    2342771   0.000000      0.000000
  0.354678   0.356789   0.350456   0.352567    2059172   0.000000      0.000000
  0.352566   0.354678   0.351511   0.351511    1694193   0.000000      0.000000
  0.351511   0.352567   0.349400   0.352567    1008624   0.000000      0.000000
  0.352567   0.356789   0.351511   0.355733    1812565   0.000000      0.000000
  0.355734   0.358900   0.355734   0.356789    1366205   0.000000      0.000000
  0.358900   0.361011   0.358900   0.361011    1876682   0.000000      0.000000
  0.361011   0.361011   0.357844   0.361011    1356341   0.000000      0.000000
  0.361011   0.366289   0.357844   0.365234    2441413   0.000000      0.000000
  0.365234   0.367345   0.361011   0.362067    2826121   0.000000      0.000000
  0.362067   0.362067   0.353622   0.355733    3230557   0.000000      0.000000
  0.355734   0.358900   0.353622   0.357845    2631301   0.000000      0.000000
  0.357844   0.364178   0.351511   0.353622    2877909   0.000000      0.000000
  0.351511   0.351511   0.348344   0.350455    4574568   0.000000      0.000000
  0.350455   0.351511   0.348344   0.349400    1489509   0.000000      0.000000
  0.349400   0.359956   0.349400   0.352567    2337838   0.000000      0.000000
  0.352567   0.353622   0.351511   0.352567    1583220   0.000000      0.000000
  0.352567   0.361011   0.351511   0.352567    1346477   0.000000      0.000000
  0.352566   0.354678   0.350455   0.354678    1346477   0.000000      0.000000
  0.354678   0.358900   0.354678   0.358900    3373590   0.000000      0.000000
  0.358900   0.362067   0.358900   0.359956    2909968   0.000000      0.000000
  0.359956   0.362067   0.359956   0.361011    1346477   0.000000      0.000000
  0.361011   0.362067   0.358900   0.361011    2202204   0.000000      0.000000
  0.361011   0.365234   0.361011   0.364178    1450052   0.000000      0.000000
  0.365234   0.369456   0.365234   0.365234    3279879   0.000000      0.000000
  0.365234   0.365234   0.361011   0.365234    4182462   0.000000      0.000000
  0.365233   0.366289   0.362067   0.363122    2330440   0.000000      0.000000
  0.363122   0.370512   0.361011   0.369456    2318110   0.000000      0.000000
  0.367345   0.367345   0.364178   0.364178    1405662   0.000000      0.000000
  0.364178   0.367345   0.364178   0.365234    2798994   0.000000      0.000000
  0.366289   0.370512   0.366289   0.368400    3196032   0.000000      0.000000
  0.368401   0.369456   0.367345   0.367345    1913674   0.000000      0.000000
  0.367345   0.371567   0.367345   0.371567    5235476   0.000000      0.000000
  0.371567   0.373678   0.370512   0.370512    3625129   0.000000      0.000000
  0.370512   0.371567   0.367345   0.367345    4219453   0.000000      0.000000
  0.367345   0.367345   0.363122   0.364178    4224385   0.000000      0.000000
  0.363122   0.363122   0.358900   0.363122    3896397   0.000000      0.000000
  0.364178   0.373678   0.364178   0.370512    5052986   0.000000      0.000000
  0.370512   0.372623   0.370512   0.371567    3605401   0.000000      0.000000
  0.371567   0.372623   0.368401   0.371567    3087525   0.000000      0.000000
  0.371567   0.374734   0.366289   0.373678    2581980   0.000000      0.000000
  0.372623   0.372623   0.365234   0.365234    2054240   0.000000      0.000000
  0.369456   0.373678   0.369456   0.369456    3122050   0.000000      0.000000
  0.364178   0.364178   0.356789   0.358900    3627595   0.000000      0.000000
  0.358900   0.361011   0.354678   0.358900    3940787   0.000000      0.000000
  0.357844   0.357844   0.355733   0.355733    2165213   0.000000      0.000000
  0.355733   0.356789   0.354678   0.355733    1817497   0.000000      0.000000
  0.355734   0.366289   0.355734   0.358900    3413047   0.000000      0.000000
  0.358900   0.358900   0.351511   0.352567    3817483   0.000000      0.000000
  0.351511   0.351511   0.346233   0.350455    3343997   0.000000      0.000000
  0.350455   0.350455   0.339899   0.346233    4431535   0.000000      0.000000
  0.346233   0.348344   0.342010   0.345177    2964221   0.000000      0.000000
  0.345177   0.348344   0.339899   0.342010    2885307   0.000000      0.000000
  0.340955   0.340955   0.334621   0.336733    3667052   0.000000      0.000000
  0.336733   0.342010   0.330399   0.331455    6424123   0.000000      0.000000
  0.331455   0.337788   0.327232   0.329344    3745967   0.000000      0.000000
  0.329343   0.329343   0.325121   0.325121    3637459   0.000000      0.000000
  0.325121   0.326177   0.323010   0.324066    4150403   0.000000      0.000000
  0.320899   0.320899   0.308232   0.313510    2584446   0.000000      0.000000
  0.313510   0.316676   0.311399   0.313510    2384694   0.000000      0.000000
  0.313510   0.319843   0.313510   0.317732    3092457   0.000000      0.000000
  0.318788   0.323010   0.318788   0.318788    2697885   0.000000      0.000000
  0.324209   0.324209   0.315535   0.323125    2392092   0.040550      0.000000
  0.323125   0.323125   0.318788   0.318788    2981484   0.000000      0.000000
  0.319872   0.325293   0.319872   0.325293    2798994   0.000000      0.000000
  0.325293   0.326378   0.319872   0.319872    1913674   0.000000      0.000000
  0.319872   0.323125   0.316619   0.323125    2414287   0.000000      0.000000
  0.322041   0.322041   0.316619   0.317703    1573355   0.000000      0.000000
  0.317703   0.317703   0.313366   0.314450    1331680   0.000000      0.000000
  0.314450   0.315535   0.313366   0.313366    1321816   0.000000      0.000000
  0.313366   0.316619   0.312282   0.314450    1876682   0.000000      0.000000
  0.314450   0.317703   0.312282   0.314450    1610346   0.000000      0.000000
  0.314451   0.317703   0.314451   0.315535    1881615   0.000000      0.000000
  0.315535   0.317703   0.315535   0.316619     976565   0.000000      0.000000
  0.317703   0.319872   0.317703   0.318788    2362499   0.000000      0.000000
  0.318788   0.323125   0.318788   0.322041    1854488   0.000000      0.000000
  0.317703   0.317703   0.311198   0.311198    2562251   0.000000      0.000000
  0.309029   0.309029   0.299270   0.300354    5200951   0.000000      0.000000
  0.294933   0.294933   0.278668   0.284090    5940773   0.000000      0.000000
  0.283005   0.283005   0.256982   0.263488   11740979   0.000000      0.000000
  0.263488   0.272162   0.254813   0.267825   26574416   0.000000      0.000000
  0.267825   0.268909   0.265656   0.266741    5992560   0.000000      0.000000
  0.267825   0.269994   0.264572   0.265656    7420417   0.000000      0.000000
  0.265656   0.266741   0.262403   0.264572    8142977   0.000000      0.000000
  0.264572   0.267825   0.263488   0.266741    3048068   0.000000      0.000000
  0.266741   0.268909   0.264572   0.266741    3400716   0.000000      0.000000
  0.266741   0.267825   0.263488   0.265656    3395784   0.000000      0.000000
  0.265656   0.267825   0.265656   0.266741    6530165   0.000000      0.000000
  0.267825   0.275415   0.267825   0.269993    4503052   0.000000      0.000000
  0.269993   0.274331   0.269993   0.272162    3817483   0.000000      0.000000
  0.272162   0.277584   0.272162   0.276499    3918592   0.000000      0.000000
  0.276500   0.283005   0.276500   0.279753    4404409   0.000000      0.000000
  0.280837   0.291680   0.280837   0.290595    3511690   0.000000      0.000000
  0.293849   0.297101   0.293849   0.296017    4162733   0.000000      0.000000
  0.296017   0.297101   0.293848   0.294933    4979004   0.000000      0.000000
  0.293848   0.293848   0.283005   0.283005    2779266   0.000000      0.000000
  0.283005   0.291680   0.283005   0.291680    4510450   0.000000      0.000000
  0.289511   0.289511   0.285174   0.286258    3615265   0.000000      0.000000
  0.286258   0.289511   0.284090   0.289511    4036964   0.000000      0.000000
  0.288427   0.288427   0.284090   0.285174    4032031   0.000000      0.000000
  0.285174   0.285174   0.279753   0.280837    3489495   0.000000      0.000000
  0.280837   0.280837   0.278668   0.279753    3585672   0.000000      0.000000
  0.280837   0.285174   0.280837   0.284090    2697885   0.000000      0.000000
  0.284090   0.285174   0.283005   0.284090    3168905   0.000000      0.000000
  0.284090   0.285174   0.277584   0.279753    5526472   0.000000      0.000000
  0.279752   0.280837   0.275415   0.278668    5057918   0.000000      0.000000
  0.278668   0.279752   0.269993   0.277584    3916126   0.000000      0.000000
  0.277584   0.284090   0.275415   0.275415    2044376   0.000000      0.000000
  0.275415   0.275415   0.271078   0.275415    2816257   0.000000      0.000000
  0.275415   0.275415   0.272162   0.273246    3038203   0.000000      0.000000
  0.273247   0.275415   0.271078   0.271078    2251526   0.000000      0.000000
  0.271078   0.276499   0.268909   0.276499    4069022   0.000000      0.000000
  0.277584   0.283005   0.277584   0.279753    3191100   0.000000      0.000000
  0.279752   0.290595   0.275415   0.286258    4865564   0.000000      0.000000
  0.286258   0.288427   0.285174   0.287343    2702817   0.000000      0.000000
  0.287342   0.293848   0.287342   0.293848    2517862   0.000000      0.000000
  0.293849   0.293849   0.287343   0.289511    2532658   0.000000      0.000000
  0.289511   0.291680   0.286258   0.289511    2848316   0.000000      0.000000
  0.289511   0.292764   0.288427   0.291680    4086285   0.000000      0.000000
  0.291680   0.291680   0.287343   0.287343    4641152   0.000000      0.000000
  0.288427   0.292764   0.288427   0.292764    3314404   0.000000      0.000000
  0.293849   0.298186   0.293849   0.297101    4646084   0.000000      0.000000
  0.297101   0.310113   0.297101   0.310113    2507997   0.000000      0.000000
  0.310113   0.310113   0.301439   0.303607   10436426   0.000000      0.000000
  0.299142   0.299142   0.292445   0.295794    4377282   0.040550      0.000000
  0.295794   0.299142   0.295794   0.298026    2979018   0.000000      0.000000
  0.298026   0.299142   0.295794   0.295794    2401956   0.000000      0.000000
  0.296910   0.300259   0.296910   0.300259    2256458   0.000000      0.000000
  0.301375   0.305840   0.301375   0.301375    2456210   0.000000      0.000000
  0.301375   0.305840   0.299142   0.304723    2702817   0.000000      0.000000
  0.304723   0.304723   0.301375   0.301375    2441413   0.000000      0.000000
  0.301375   0.302491   0.300259   0.300259    2246594   0.000000      0.000000
  0.300259   0.302491   0.292445   0.293561    4623889   0.000000      0.000000
  0.293561   0.293561   0.284632   0.284632    4007371   0.000000      0.000000
  0.284632   0.285748   0.283515   0.284632    2054240   0.000000      0.000000
  0.284632   0.289097   0.284632   0.289097    2725012   0.000000      0.000000
  0.289096   0.290213   0.287980   0.290213    2384694   0.000000      0.000000
  0.291329   0.294677   0.291329   0.294677    3805153   0.000000      0.000000
  0.293561   0.293561   0.289096   0.290213    3393318   0.000000      0.000000
  0.289096   0.289096   0.283515   0.285748    3346463   0.000000      0.000000
  0.285748   0.285748   0.281283   0.283515    1898877   0.000000      0.000000
  0.283515   0.284632   0.279051   0.282399    1741048   0.000000      0.000000
  0.282399   0.283515   0.274586   0.274586    2581980   0.000000      0.000000
  0.274586   0.275702   0.271237   0.273470    2882841   0.000000      0.000000
  0.273470   0.280167   0.270121   0.279051    2061638   0.000000      0.000000
  0.279051   0.282399   0.279051   0.280167    2313178   0.000000      0.000000
  0.280167   0.280167   0.273470   0.273470    2705283   0.000000      0.000000
  0.273470   0.273470   0.271237   0.272354    1474712   0.000000      0.000000
  0.272354   0.274586   0.270121   0.272354    2071502   0.000000      0.000000
  0.272354   0.275702   0.269005   0.270121    8658387   0.000000      0.000000
  0.270121   0.274586   0.270121   0.273470    3859406   0.000000      0.000000
  0.273470   0.275702   0.270121   0.270121    4325494   0.000000      0.000000
  0.270121   0.271237   0.267889   0.267889    3223159   0.000000      0.000000
  0.267889   0.272354   0.267889   0.271237    4032031   0.000000      0.000000
  0.271237   0.275702   0.270121   0.273470    2643632   0.000000      0.000000
  0.273470   0.275702   0.271237   0.272354    4236716   0.000000      0.000000
  0.272354   0.274586   0.269005   0.271237    3186168   0.000000      0.000000
  0.271237   0.272354   0.267889   0.267889    3699111   0.000000      0.000000
  0.267889   0.269005   0.263424   0.264540    4071489   0.000000      0.000000
  0.263424   0.263424   0.258959   0.263424    3289743   0.000000      0.000000
  0.263424   0.263424   0.258959   0.260075    5913646   0.000000      0.000000
  0.260075   0.264540   0.260075   0.262308    2448812   0.000000      0.000000
  0.262307   0.266772   0.262307   0.264540    2278653   0.000000      0.000000
  0.262308   0.262308   0.250030   0.252262    7864311   0.000000      0.000000
  0.248913   0.248913   0.235519   0.243332    5223145   0.000000      0.000000
  0.243332   0.252262   0.242216   0.246681    3980244   0.000000      0.000000
  0.246681   0.248913   0.246681   0.247797    3168905   0.000000      0.000000
  0.247797   0.251146   0.245565   0.251146    3477165   0.000000      0.000000
  0.251146   0.258959   0.247797   0.257843    3775560   0.000000      0.000000
  0.257843   0.262308   0.255611   0.260075    2966687   0.000000      0.000000
  0.260075   0.261191   0.255610   0.257843    3819949   0.000000      0.000000
  0.257843   0.258959   0.256727   0.256727    1462382   0.000000      0.000000
  0.256727   0.258959   0.248913   0.250029    2224399   0.000000      0.000000
  0.250030   0.250030   0.236635   0.236635    2123290   0.000000      0.000000
  0.235519   0.235519   0.228822   0.231054    4488255   0.000000      0.000000
  0.231054   0.232170   0.224357   0.227705    3144245   0.000000      0.000000
  0.227705   0.243332   0.225473   0.242216    5837198   0.000000      0.000000
  0.242216   0.242216   0.234403   0.235519    3706510   0.000000      0.000000
  0.235519   0.236635   0.228822   0.228822    2951891   0.000000      0.000000
  0.228822   0.235519   0.228822   0.235519    3156575   0.000000      0.000000
  0.235519   0.238867   0.233286   0.233286    3050534   0.000000      0.000000
  0.231054   0.231054   0.224357   0.224357    3743501   0.000000      0.000000
  0.219892   0.219892   0.203149   0.207614   13743432   0.000000      0.000000
  0.207614   0.208730   0.190871   0.196452   12241592   0.000000      0.000000
  0.199801   0.214311   0.199801   0.209846    8446304   0.000000      0.000000
  0.209846   0.212079   0.206498   0.206498    5491947   0.000000      0.000000
  0.206497   0.216543   0.204265   0.216543    4340291   0.000000      0.000000
  0.216543   0.222124   0.210962   0.221008    4991334   0.000000      0.000000
  0.225661   0.225661   0.221008   0.221008    3479631   0.040550      0.000000
  0.221008   0.227987   0.219845   0.223335    4115878   0.000000      0.000000
  0.223334   0.226824   0.222171   0.226824    3659654   0.000000      0.000000
  0.225661   0.225661   0.221008   0.222171    4764455   0.000000      0.000000
  0.219845   0.219845   0.215192   0.216355    3514156   0.000000      0.000000
  0.214029   0.214029   0.204723   0.204723    6651002   0.000000      0.000000
  0.202397   0.202397   0.196581   0.200070    8991307   0.000000      0.000000
  0.202397   0.212866   0.202397   0.211702    4022167   0.000000      0.000000
  0.211702   0.218682   0.211702   0.214029    3999972   0.000000      0.000000
  0.214029   0.215192   0.210539   0.214029    2606640   0.000000      0.000000
  0.214029   0.223335   0.211703   0.219845    3662120   0.000000      0.000000
  0.221008   0.226824   0.221008   0.223335    3262616   0.000000      0.000000
  0.223335   0.230314   0.223335   0.225661    4493187   0.000000      0.000000
  0.224498   0.224498   0.218682   0.221008    2606640   0.000000      0.000000
  0.221008   0.221008   0.215192   0.215192    3131914   0.000000      0.000000
  0.215192   0.218682   0.214029   0.217518    2909968   0.000000      0.000000
  0.217519   0.226824   0.216355   0.224498    2520328   0.000000      0.000000
  0.224498   0.226824   0.223335   0.224498    2606640   0.000000      0.000000
  0.226824   0.239619   0.226824   0.234967    3060398   0.000000      0.000000
  0.234967   0.238456   0.230314   0.234967    4717600   0.000000      0.000000
  0.234967   0.239619   0.234967   0.234967    3484563   0.000000      0.000000
  0.234967   0.234967   0.230314   0.233803    3006144   0.000000      0.000000
  0.233803   0.233803   0.226824   0.227987    3400716   0.000000      0.000000
  0.227987   0.229151   0.224498   0.227987    3247820   0.000000      0.000000
  0.227988   0.233804   0.225661   0.231477    4569636   0.000000      0.000000
  0.231477   0.233804   0.230314   0.231477    4236716   0.000000      0.000000
  0.230314   0.230314   0.227987   0.227987    5593056   0.000000      0.000000
  0.227987   0.229151   0.226824   0.227987    3871737   0.000000      0.000000
  0.227987   0.229151   0.226824   0.227987    6184914   0.000000      0.000000
  0.225661   0.225661   0.219845   0.222171    7408087   0.000000      0.000000
  0.222171   0.230314   0.221008   0.224498    6488241   0.000000      0.000000
  0.224498   0.226824   0.218682   0.223335    6219439   0.000000      0.000000
  0.222171   0.222171   0.208213   0.214029    9319294   0.000000      0.000000
  0.214029   0.222171   0.211702   0.221008    8088723   0.000000      0.000000
  0.221008   0.230313   0.219845   0.226824    6586884   0.000000      0.000000
  0.226824   0.230314   0.223335   0.224498    5129434   0.000000      0.000000
  0.224498   0.224498   0.219845   0.222171    4946945   0.000000      0.000000
  0.222171   0.225661   0.221008   0.221008    5242874   0.000000      0.000000
  0.221008   0.226824   0.218682   0.223335    4397010   0.000000      0.000000
  0.223335   0.226824   0.222171   0.222171    6451250   0.000000      0.000000
  0.222171   0.227987   0.222171   0.227987    4998732   0.000000      0.000000
